syslog_key|data_source_id|syslog_id|device_type1_key|authentityid|severity_number|severity|syslogtimestamp|syslogdate|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|minute|second|time_key|devicename|deviceip|proxyip|description|mnemonic|facility|owning_entity|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|count
186270|172.25.124.244|598442|5|185333|1|Alert|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|System encounter Critical issue, change state to Down|DOWN|SYS|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
186262|172.25.124.244|598434|7|185335|1|Alert|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|System encounter Critical issue, change state to Down|DOWN|SYS|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
186255|172.25.124.244|598427|2|185234|1|Alert|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|System encounter Critical issue, change state to Down|DOWN|SYS|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
186254|172.25.124.244|598426|3|185283|1|Alert|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|System encounter Critical issue, change state to Down|DOWN|SYS|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
186248|172.25.124.244|598420|6|185334|1|Alert|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|System encounter Critical issue, change state to Down|DOWN|SYS|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
186282|172.25.124.244|598454|1|185185|1|Alert|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|System encounter Critical issue, change state to Down|DOWN|SYS|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
186235|172.25.124.244|598407|19|9470510|1|Alert|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|System encounter Critical issue, change state to Down|DOWN|SYS|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
186234|172.25.124.244|598406|4|185332|1|Alert|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|System encounter Critical issue, change state to Down|DOWN|SYS|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
186285|172.25.124.244|598457|0|9470461|1|Alert|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|System encounter Critical issue, change state to Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
186247|172.25.124.244|598419|6|185334|2|Critical|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
186251|172.25.124.244|598423|2|185234|2|Critical|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
186252|172.25.124.244|598424|3|185283|2|Critical|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
186261|172.25.124.244|598433|7|185335|2|Critical|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
186232|172.25.124.244|598404|19|9470510|2|Critical|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
186269|172.25.124.244|598441|5|185333|2|Critical|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
186228|172.25.124.244|598400|4|185332|2|Critical|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
186284|172.25.124.244|598456|0|9470461|2|Critical|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|Unknown|Unknown|Unknown|Unknown|Unknown|1
186279|172.25.124.244|598451|1|185185|2|Critical|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|Line Protocol on Interface GigabitEthernet 1/0, changed state to down|UPDOWN|LINEPROTO|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
186216|172.25.124.244|598388|4|185332|7|Debug|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
186272|172.25.124.244|598444|1|185185|7|Debug|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
186218|172.25.124.244|598390|19|9470510|7|Debug|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
186219|172.25.124.244|598391|2|185234|7|Debug|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
186222|172.25.124.244|598394|3|185283|7|Debug|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
186225|172.25.124.244|598397|6|185334|7|Debug|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
186264|172.25.124.244|598436|5|185333|7|Debug|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
186275|172.25.124.244|598447|0|9470461|7|Debug|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
186242|172.25.124.244|598414|7|185335|7|Debug|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|configured by cisco on vty6(172.25.124.242)|CONFIG|SYS|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
186287|172.25.124.244|598459|0|9470461|0|Emergency|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|System emergency  Critical issue, system is Down|DOWN|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
186286|172.25.124.244|598458|1|185185|0|Emergency|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|System emergency  Critical issue, system is Down|DOWN|SYS|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
186239|172.25.124.244|598411|4|185332|0|Emergency|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|System emergency  Critical issue, system is Down|DOWN|SYS|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
186240|172.25.124.244|598412|19|9470510|0|Emergency|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|System emergency  Critical issue, system is Down|DOWN|SYS|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
186263|172.25.124.244|598435|7|185335|0|Emergency|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|System emergency  Critical issue, system is Down|DOWN|SYS|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
186259|172.25.124.244|598431|6|185334|0|Emergency|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|System emergency  Critical issue, system is Down|DOWN|SYS|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
186257|172.25.124.244|598429|2|185234|0|Emergency|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|System emergency  Critical issue, system is Down|DOWN|SYS|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
186271|172.25.124.244|598443|5|185333|0|Emergency|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|System emergency  Critical issue, system is Down|DOWN|SYS|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
186256|172.25.124.244|598428|3|185283|0|Emergency|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|System emergency  Critical issue, system is Down|DOWN|SYS|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
186223|172.25.124.244|598395|4|185332|3|Error|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
186267|172.25.124.244|598439|5|185333|3|Error|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
186226|172.25.124.244|598398|19|9470510|3|Error|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
186241|172.25.124.244|598413|6|185334|3|Error|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
186258|172.25.124.244|598430|7|185335|3|Error|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
186243|172.25.124.244|598415|2|185234|3|Error|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
186244|172.25.124.244|598416|3|185283|3|Error|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
186277|172.25.124.244|598449|1|185185|3|Error|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
186281|172.25.124.244|598453|0|9470461|3|Error|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|Interface GigabitEthernet 5/1, changed state to operational down|CHANGED|LINK|Unknown|Unknown|Unknown|Unknown|Unknown|1
186278|172.25.124.244|598450|1|185185|6|Informational|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
186227|172.25.124.244|598399|4|185332|6|Informational|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
186230|172.25.124.244|598402|19|9470510|6|Informational|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
186249|172.25.124.244|598421|3|185283|6|Informational|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
186283|172.25.124.244|598455|0|9470461|6|Informational|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|Unknown|Unknown|Unknown|Unknown|Unknown|1
186268|172.25.124.244|598440|5|185333|6|Informational|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
186260|172.25.124.244|598432|7|185335|6|Informational|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
186246|172.25.124.244|598418|2|185234|6|Informational|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
186245|172.25.124.244|598417|6|185334|6|Informational|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|list 185 denied tcp 172.16.1.72(5775) ->192.168.2.1|IPACCESSLOGP|SEC|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
186273|172.25.124.244|598445|1|185185|5|Notice|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
186221|172.25.124.244|598393|19|9470510|5|Notice|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
186233|172.25.124.244|598405|3|185283|5|Notice|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.3|10.114.8.3|10.114.8.3|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181183_10.114.8.3|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
186231|172.25.124.244|598403|6|185334|5|Notice|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
186276|172.25.124.244|598448|0|9470461|5|Notice|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.4|10.114.8.4|10.114.8.4|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|Unknown|Unknown|Unknown|Unknown|Unknown|1
186229|172.25.124.244|598401|2|185234|5|Notice|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
186265|172.25.124.244|598437|5|185333|5|Notice|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
186217|172.25.124.244|598389|4|185332|5|Notice|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
186250|172.25.124.244|598422|7|185335|5|Notice|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.14|10.114.8.14|10.114.8.14|configured by cisco on vty9(172.25.124.243)|CONFIG|SYS|181188_10.114.8.14|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
186220|172.25.124.244|598392|4|185332|4|Warning|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.6|10.114.8.6|10.114.8.6|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181185_10.114.8.6|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
186224|172.25.124.244|598396|19|9470510|4|Warning|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.5|10.114.8.5|10.114.8.5|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|4771782_10.114.8.5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|1
186266|172.25.124.244|598438|5|185333|4|Warning|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.9|10.114.8.9|10.114.8.9|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181186_10.114.8.9|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|15.3(3)S4|1
186274|172.25.124.244|598446|1|185185|4|Warning|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.1|10.114.8.1|10.114.8.1|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181181_10.114.8.1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
186236|172.25.124.244|598408|6|185334|4|Warning|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.13|10.114.8.13|10.114.8.13|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181187_10.114.8.13|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|12.2(52)EY|1
186237|172.25.124.244|598409|2|185234|4|Warning|2015-08-23 00:06:35|2015-08-23|23|8|3|2015|34|2015|0|6|35|396|Cisco_10.114.8.2|10.114.8.2|10.114.8.2|Interface Fastethernet 2/12, changed state to administratively down|CHANGED|LINK|181182_10.114.8.2|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|1
