if_utilization_key|interface_type1_key|device_type1_key|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|ipaddress|devicename|ifindex|ifname|iffullname|ifdescr|ifspeed|iftype|macaddress|adminstatus|operstatus|date|time_key|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|minute|num_samples|times_in_util_greater_than_50|times_in_util_greater_than_75|times_in_util_greater_than_90|times_out_util_greater_than_50|times_out_util_greater_than_75|times_out_util_greater_than_90|max_input_utilization|max_output_utilization|pctl95_input_utilization|pctl95_output_utilization|avg_input_utilization|avg_output_utilization|max_in_errors|max_in_discards|max_out_errors|max_out_discards|avg_in_errors|avg_in_discards|avg_out_errors|avg_out_discards|max_in_octets_rate|max_out_octets_rate|pctl95_in_octets_rate|pctl95_out_octets_rate|avg_in_octets_rate|avg_out_octets_rate
61|729|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|62|GigabitEthernet1/1/0/12|GigabitEthernet1/1/0/12@Chassis 1 : prime-asr9k-cluster| <DO NOT DISTURB-core link to ASR9010-6 Gig0/2/0/20>|1000000000|6|6c:9c:ed:25:4a:00|1|1|2015-08-27|24934|27|8|3|2015|35|2015|6|55|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1004|1005|1003|1005|963|966
62|725|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|66|GigabitEthernet1/1/0/16|GigabitEthernet1/1/0/16@Chassis 1 : prime-asr9k-cluster| <DO NOT DISTURB-core link to ASR9010-4 Gi0/2/0/16>|1000000000|6|6c:9c:ed:25:4a:04|1|1|2015-08-27|24934|27|8|3|2015|35|2015|6|55|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|89|54|81|54|64|52
63|610|13|Cisco 3900 Series Integrated Services Routers G2|Cisco 3945E Integrated Services Router G2|Routers|15.2(2)T|172.25.124.162|C3945-162.cisco.com|1|GigabitEthernet0/0|GigabitEthernet0/0@C3945-162.cisco.com|Unknown|1000000000|6|30:e4:db:48:9a:00|1|1|2015-08-27|24934|27|8|3|2015|35|2015|6|55|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|68|110|68|106|66|88
64|612|13|Cisco 3900 Series Integrated Services Routers G2|Cisco 3945E Integrated Services Router G2|Routers|15.2(2)T|172.25.124.162|C3945-162.cisco.com|10|GigabitEthernet0/2.1|GigabitEthernet0/2.1@C3945-162.cisco.com|Unknown|1000000000|135||1|1|2015-08-27|24934|27|8|3|2015|35|2015|6|55|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9|8|9|8|9|7
65|358|4|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.5|Cisco_10.114.8.5|3|GigabitEthernet0/5/1|GigabitEthernet0/5/1@Cisco_10.114.8.5|Unknown|1000000000|6|1c:1d:86:8d:0e:d1|1|1|2015-08-27|28608|27|8|3|2015|35|2015|7|56|12|0|0|0|0|0|0|0|0|0|0|0|0|35|32|55|78|19|17|24|39|0|0|0|0|0|0
66|369|5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.6|Cisco_10.114.8.6|3|GigabitEthernet0/5/1|GigabitEthernet0/5/1@Cisco_10.114.8.6|Unknown|1000000000|6|1c:1d:86:8d:0e:d1|1|1|2015-08-27|28608|27|8|3|2015|35|2015|7|56|12|0|0|0|0|0|0|0|0|0|0|0|0|22|24|41|53|14|13|28|32|0|0|0|0|0|0
67|759|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|22|TenGigE0/2/0/1|TenGigE0/2/0/1@Chassis 1 : prime-asr9k-cluster|Link to prime-7609-1 te1/22|10000000000|6|00:24:f7:1a:0e:c9|1|1|2015-08-27|28608|27|8|3|2015|35|2015|7|56|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|11|8|11|8|10
68|648|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|51|GigabitEthernet1/1/0/1|GigabitEthernet1/1/0/1@Chassis 1 : prime-asr9k-cluster| <DO NOT DISTURB-core link to ASR9010-3 ge0/3/0/1>|1000000000|6|6c:9c:ed:25:49:f5|1|1|2015-08-27|28608|27|8|3|2015|35|2015|7|56|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|957|971|951|964|927|938
69|729|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|62|GigabitEthernet1/1/0/12|GigabitEthernet1/1/0/12@Chassis 1 : prime-asr9k-cluster| <DO NOT DISTURB-core link to ASR9010-6 Gig0/2/0/20>|1000000000|6|6c:9c:ed:25:4a:00|1|1|2015-08-27|28608|27|8|3|2015|35|2015|7|56|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|998|997|991|991|965|967
70|725|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|66|GigabitEthernet1/1/0/16|GigabitEthernet1/1/0/16@Chassis 1 : prime-asr9k-cluster| <DO NOT DISTURB-core link to ASR9010-4 Gi0/2/0/16>|1000000000|6|6c:9c:ed:25:4a:04|1|1|2015-08-27|28608|27|8|3|2015|35|2015|7|56|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|75|54|75|54|64|52
71|610|13|Cisco 3900 Series Integrated Services Routers G2|Cisco 3945E Integrated Services Router G2|Routers|15.2(2)T|172.25.124.162|C3945-162.cisco.com|1|GigabitEthernet0/0|GigabitEthernet0/0@C3945-162.cisco.com|Unknown|1000000000|6|30:e4:db:48:9a:00|1|1|2015-08-27|28608|27|8|3|2015|35|2015|7|56|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|75|109|73|105|66|87
72|612|13|Cisco 3900 Series Integrated Services Routers G2|Cisco 3945E Integrated Services Router G2|Routers|15.2(2)T|172.25.124.162|C3945-162.cisco.com|10|GigabitEthernet0/2.1|GigabitEthernet0/2.1@C3945-162.cisco.com|Unknown|1000000000|135||1|1|2015-08-27|28608|27|8|3|2015|35|2015|7|56|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|8|9|8|9|7
73|358|4|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.5|Cisco_10.114.8.5|3|GigabitEthernet0/5/1|GigabitEthernet0/5/1@Cisco_10.114.8.5|Unknown|1000000000|6|1c:1d:86:8d:0e:d1|1|1|2015-08-27|32326|27|8|3|2015|35|2015|8|58|12|0|0|0|0|0|0|0|0|0|0|0|0|28|34|82|48|12|18|44|25|0|0|0|0|0|0
74|369|5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.6|Cisco_10.114.8.6|3|GigabitEthernet0/5/1|GigabitEthernet0/5/1@Cisco_10.114.8.6|Unknown|1000000000|6|1c:1d:86:8d:0e:d1|1|1|2015-08-27|32326|27|8|3|2015|35|2015|8|58|12|0|0|0|0|0|0|0|0|0|0|0|0|28|30|42|55|14|17|31|38|0|0|0|0|0|0
75|759|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|22|TenGigE0/2/0/1|TenGigE0/2/0/1@Chassis 1 : prime-asr9k-cluster|Link to prime-7609-1 te1/22|10000000000|6|00:24:f7:1a:0e:c9|1|1|2015-08-27|32326|27|8|3|2015|35|2015|8|58|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|11|8|11|8|10
76|648|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|51|GigabitEthernet1/1/0/1|GigabitEthernet1/1/0/1@Chassis 1 : prime-asr9k-cluster| <DO NOT DISTURB-core link to ASR9010-3 ge0/3/0/1>|1000000000|6|6c:9c:ed:25:49:f5|1|1|2015-08-27|32326|27|8|3|2015|35|2015|8|58|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|961|972|960|970|930|941
77|729|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|62|GigabitEthernet1/1/0/12|GigabitEthernet1/1/0/12@Chassis 1 : prime-asr9k-cluster| <DO NOT DISTURB-core link to ASR9010-6 Gig0/2/0/20>|1000000000|6|6c:9c:ed:25:4a:00|1|1|2015-08-27|32326|27|8|3|2015|35|2015|8|58|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1003|1006|1002|1004|969|971
78|725|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|66|GigabitEthernet1/1/0/16|GigabitEthernet1/1/0/16@Chassis 1 : prime-asr9k-cluster| <DO NOT DISTURB-core link to ASR9010-4 Gi0/2/0/16>|1000000000|6|6c:9c:ed:25:4a:04|1|1|2015-08-27|32326|27|8|3|2015|35|2015|8|58|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|90|56|86|54|63|52
79|610|13|Cisco 3900 Series Integrated Services Routers G2|Cisco 3945E Integrated Services Router G2|Routers|15.2(2)T|172.25.124.162|C3945-162.cisco.com|1|GigabitEthernet0/0|GigabitEthernet0/0@C3945-162.cisco.com|Unknown|1000000000|6|30:e4:db:48:9a:00|1|1|2015-08-27|32326|27|8|3|2015|35|2015|8|58|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|72|97|70|97|65|87
80|612|13|Cisco 3900 Series Integrated Services Routers G2|Cisco 3945E Integrated Services Router G2|Routers|15.2(2)T|172.25.124.162|C3945-162.cisco.com|10|GigabitEthernet0/2.1|GigabitEthernet0/2.1@C3945-162.cisco.com|Unknown|1000000000|135||1|1|2015-08-27|32326|27|8|3|2015|35|2015|8|58|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|8|9|8|9|7
81|358|4|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.5|Cisco_10.114.8.5|3|GigabitEthernet0/5/1|GigabitEthernet0/5/1@Cisco_10.114.8.5|Unknown|1000000000|6|1c:1d:86:8d:0e:d1|1|1|2015-08-27|35984|27|8|3|2015|35|2015|9|59|12|0|0|0|0|0|0|0|0|0|0|0|0|26|31|80|53|13|19|36|30|0|0|0|0|0|0
82|369|5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.6|Cisco_10.114.8.6|3|GigabitEthernet0/5/1|GigabitEthernet0/5/1@Cisco_10.114.8.6|Unknown|1000000000|6|1c:1d:86:8d:0e:d1|1|1|2015-08-27|35984|27|8|3|2015|35|2015|9|59|12|0|0|0|0|0|0|0|0|0|0|0|0|30|24|54|50|16|13|33|27|0|0|0|0|0|0
83|759|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|22|TenGigE0/2/0/1|TenGigE0/2/0/1@Chassis 1 : prime-asr9k-cluster|Link to prime-7609-1 te1/22|10000000000|6|00:24:f7:1a:0e:c9|1|1|2015-08-27|35984|27|8|3|2015|35|2015|9|59|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|11|8|11|8|10
84|648|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|51|GigabitEthernet1/1/0/1|GigabitEthernet1/1/0/1@Chassis 1 : prime-asr9k-cluster| <DO NOT DISTURB-core link to ASR9010-3 ge0/3/0/1>|1000000000|6|6c:9c:ed:25:49:f5|1|1|2015-08-27|35984|27|8|3|2015|35|2015|9|59|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|965|975|957|965|928|936
85|729|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|62|GigabitEthernet1/1/0/12|GigabitEthernet1/1/0/12@Chassis 1 : prime-asr9k-cluster| <DO NOT DISTURB-core link to ASR9010-6 Gig0/2/0/20>|1000000000|6|6c:9c:ed:25:4a:00|1|1|2015-08-27|35984|27|8|3|2015|35|2015|9|59|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1008|1008|998|1000|967|970
86|725|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|66|GigabitEthernet1/1/0/16|GigabitEthernet1/1/0/16@Chassis 1 : prime-asr9k-cluster| <DO NOT DISTURB-core link to ASR9010-4 Gi0/2/0/16>|1000000000|6|6c:9c:ed:25:4a:04|1|1|2015-08-27|35984|27|8|3|2015|35|2015|9|59|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|79|57|76|56|63|52
87|610|13|Cisco 3900 Series Integrated Services Routers G2|Cisco 3945E Integrated Services Router G2|Routers|15.2(2)T|172.25.124.162|C3945-162.cisco.com|1|GigabitEthernet0/0|GigabitEthernet0/0@C3945-162.cisco.com|Unknown|1000000000|6|30:e4:db:48:9a:00|1|1|2015-08-27|35984|27|8|3|2015|35|2015|9|59|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|73|101|72|100|66|88
88|612|13|Cisco 3900 Series Integrated Services Routers G2|Cisco 3945E Integrated Services Router G2|Routers|15.2(2)T|172.25.124.162|C3945-162.cisco.com|10|GigabitEthernet0/2.1|GigabitEthernet0/2.1@C3945-162.cisco.com|Unknown|1000000000|135||1|1|2015-08-27|35984|27|8|3|2015|35|2015|9|59|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|8|10|8|9|7
89|358|4|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.5|Cisco_10.114.8.5|3|GigabitEthernet0/5/1|GigabitEthernet0/5/1@Cisco_10.114.8.5|Unknown|1000000000|6|1c:1d:86:8d:0e:d1|1|1|2015-08-27|39418|27|8|3|2015|35|2015|10|56|11|0|0|0|0|0|0|0|0|0|0|0|0|32|25|52|45|14|12|29|25|0|0|0|0|0|0
90|369|5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.6|Cisco_10.114.8.6|3|GigabitEthernet0/5/1|GigabitEthernet0/5/1@Cisco_10.114.8.6|Unknown|1000000000|6|1c:1d:86:8d:0e:d1|1|1|2015-08-27|39418|27|8|3|2015|35|2015|10|56|11|0|0|0|0|0|0|0|0|0|0|0|0|23|25|66|47|15|15|32|33|0|0|0|0|0|0
91|759|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|22|TenGigE0/2/0/1|TenGigE0/2/0/1@Chassis 1 : prime-asr9k-cluster|Link to prime-7609-1 te1/22|10000000000|6|00:24:f7:1a:0e:c9|1|1|2015-08-27|39418|27|8|3|2015|35|2015|10|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|11|8|11|8|10
92|648|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|51|GigabitEthernet1/1/0/1|GigabitEthernet1/1/0/1@Chassis 1 : prime-asr9k-cluster| <DO NOT DISTURB-core link to ASR9010-3 ge0/3/0/1>|1000000000|6|6c:9c:ed:25:49:f5|1|1|2015-08-27|39418|27|8|3|2015|35|2015|10|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|953|958|946|956|929|938
93|729|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|62|GigabitEthernet1/1/0/12|GigabitEthernet1/1/0/12@Chassis 1 : prime-asr9k-cluster| <DO NOT DISTURB-core link to ASR9010-6 Gig0/2/0/20>|1000000000|6|6c:9c:ed:25:4a:00|1|1|2015-08-27|39418|27|8|3|2015|35|2015|10|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|983|990|982|984|965|967
94|725|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|66|GigabitEthernet1/1/0/16|GigabitEthernet1/1/0/16@Chassis 1 : prime-asr9k-cluster| <DO NOT DISTURB-core link to ASR9010-4 Gi0/2/0/16>|1000000000|6|6c:9c:ed:25:4a:04|1|1|2015-08-27|39418|27|8|3|2015|35|2015|10|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|99|55|91|54|70|53
95|610|13|Cisco 3900 Series Integrated Services Routers G2|Cisco 3945E Integrated Services Router G2|Routers|15.2(2)T|172.25.124.162|C3945-162.cisco.com|1|GigabitEthernet0/0|GigabitEthernet0/0@C3945-162.cisco.com|Unknown|1000000000|6|30:e4:db:48:9a:00|1|1|2015-08-27|39418|27|8|3|2015|35|2015|10|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|71|109|70|106|66|88
96|612|13|Cisco 3900 Series Integrated Services Routers G2|Cisco 3945E Integrated Services Router G2|Routers|15.2(2)T|172.25.124.162|C3945-162.cisco.com|10|GigabitEthernet0/2.1|GigabitEthernet0/2.1@C3945-162.cisco.com|Unknown|1000000000|135||1|1|2015-08-27|39418|27|8|3|2015|35|2015|10|56|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|8|10|8|9|7
97|358|4|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.5|Cisco_10.114.8.5|3|GigabitEthernet0/5/1|GigabitEthernet0/5/1@Cisco_10.114.8.5|Unknown|1000000000|6|1c:1d:86:8d:0e:d1|1|1|2015-08-27|43105|27|8|3|2015|35|2015|11|58|12|0|0|0|0|0|0|0|0|0|0|0|0|28|36|63|57|16|14|27|28|0|0|0|0|0|0
98|369|5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.6|Cisco_10.114.8.6|3|GigabitEthernet0/5/1|GigabitEthernet0/5/1@Cisco_10.114.8.6|Unknown|1000000000|6|1c:1d:86:8d:0e:d1|1|1|2015-08-27|43105|27|8|3|2015|35|2015|11|58|12|0|0|0|0|0|0|0|0|0|0|0|0|21|35|42|57|14|17|29|34|0|0|0|0|0|0
99|759|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|22|TenGigE0/2/0/1|TenGigE0/2/0/1@Chassis 1 : prime-asr9k-cluster|Link to prime-7609-1 te1/22|10000000000|6|00:24:f7:1a:0e:c9|1|1|2015-08-27|43105|27|8|3|2015|35|2015|11|58|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9|11|8|11|8|10
100|648|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|51|GigabitEthernet1/1/0/1|GigabitEthernet1/1/0/1@Chassis 1 : prime-asr9k-cluster| <DO NOT DISTURB-core link to ASR9010-3 ge0/3/0/1>|1000000000|6|6c:9c:ed:25:49:f5|1|1|2015-08-27|43105|27|8|3|2015|35|2015|11|58|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|961|970|960|968|929|937
101|729|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|62|GigabitEthernet1/1/0/12|GigabitEthernet1/1/0/12@Chassis 1 : prime-asr9k-cluster| <DO NOT DISTURB-core link to ASR9010-6 Gig0/2/0/20>|1000000000|6|6c:9c:ed:25:4a:00|1|1|2015-08-27|43105|27|8|3|2015|35|2015|11|58|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1005|1005|1001|1003|963|966
102|725|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|66|GigabitEthernet1/1/0/16|GigabitEthernet1/1/0/16@Chassis 1 : prime-asr9k-cluster| <DO NOT DISTURB-core link to ASR9010-4 Gi0/2/0/16>|1000000000|6|6c:9c:ed:25:4a:04|1|1|2015-08-27|43105|27|8|3|2015|35|2015|11|58|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|99|55|97|54|67|52
103|610|13|Cisco 3900 Series Integrated Services Routers G2|Cisco 3945E Integrated Services Router G2|Routers|15.2(2)T|172.25.124.162|C3945-162.cisco.com|1|GigabitEthernet0/0|GigabitEthernet0/0@C3945-162.cisco.com|Unknown|1000000000|6|30:e4:db:48:9a:00|1|1|2015-08-27|43105|27|8|3|2015|35|2015|11|58|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|73|109|72|106|66|87
104|612|13|Cisco 3900 Series Integrated Services Routers G2|Cisco 3945E Integrated Services Router G2|Routers|15.2(2)T|172.25.124.162|C3945-162.cisco.com|10|GigabitEthernet0/2.1|GigabitEthernet0/2.1@C3945-162.cisco.com|Unknown|1000000000|135||1|1|2015-08-27|43105|27|8|3|2015|35|2015|11|58|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|8|10|8|9|7
105|358|4|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.5|Cisco_10.114.8.5|3|GigabitEthernet0/5/1|GigabitEthernet0/5/1@Cisco_10.114.8.5|Unknown|1000000000|6|1c:1d:86:8d:0e:d1|1|1|2015-08-27|46742|27|8|3|2015|35|2015|12|59|12|0|0|0|0|0|0|0|0|0|0|0|0|32|32|87|89|14|18|31|42|0|0|0|0|0|0
106|369|5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.6|Cisco_10.114.8.6|3|GigabitEthernet0/5/1|GigabitEthernet0/5/1@Cisco_10.114.8.6|Unknown|1000000000|6|1c:1d:86:8d:0e:d1|1|1|2015-08-27|46742|27|8|3|2015|35|2015|12|59|12|0|0|0|0|0|0|0|0|0|0|0|0|28|35|46|75|13|20|31|38|0|0|0|0|0|0
107|759|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|22|TenGigE0/2/0/1|TenGigE0/2/0/1@Chassis 1 : prime-asr9k-cluster|Link to prime-7609-1 te1/22|10000000000|6|00:24:f7:1a:0e:c9|1|1|2015-08-27|46742|27|8|3|2015|35|2015|12|59|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|11|8|11|8|10
108|648|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|51|GigabitEthernet1/1/0/1|GigabitEthernet1/1/0/1@Chassis 1 : prime-asr9k-cluster| <DO NOT DISTURB-core link to ASR9010-3 ge0/3/0/1>|1000000000|6|6c:9c:ed:25:49:f5|1|1|2015-08-27|46742|27|8|3|2015|35|2015|12|59|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|974|983|965|974|930|941
109|729|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|62|GigabitEthernet1/1/0/12|GigabitEthernet1/1/0/12@Chassis 1 : prime-asr9k-cluster| <DO NOT DISTURB-core link to ASR9010-6 Gig0/2/0/20>|1000000000|6|6c:9c:ed:25:4a:00|1|1|2015-08-27|46742|27|8|3|2015|35|2015|12|59|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|989|994|987|990|967|968
110|725|14|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|66|GigabitEthernet1/1/0/16|GigabitEthernet1/1/0/16@Chassis 1 : prime-asr9k-cluster| <DO NOT DISTURB-core link to ASR9010-4 Gi0/2/0/16>|1000000000|6|6c:9c:ed:25:4a:04|1|1|2015-08-27|46742|27|8|3|2015|35|2015|12|59|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|90|56|76|54|61|52
111|610|13|Cisco 3900 Series Integrated Services Routers G2|Cisco 3945E Integrated Services Router G2|Routers|15.2(2)T|172.25.124.162|C3945-162.cisco.com|1|GigabitEthernet0/0|GigabitEthernet0/0@C3945-162.cisco.com|Unknown|1000000000|6|30:e4:db:48:9a:00|1|1|2015-08-27|46742|27|8|3|2015|35|2015|12|59|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|73|105|71|102|66|88
112|612|13|Cisco 3900 Series Integrated Services Routers G2|Cisco 3945E Integrated Services Router G2|Routers|15.2(2)T|172.25.124.162|C3945-162.cisco.com|10|GigabitEthernet0/2.1|GigabitEthernet0/2.1@C3945-162.cisco.com|Unknown|1000000000|135||1|1|2015-08-27|46742|27|8|3|2015|35|2015|12|59|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|8|10|8|9|7
113|358|4|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.5|Cisco_10.114.8.5|3|GigabitEthernet0/5/1|GigabitEthernet0/5/1@Cisco_10.114.8.5|Unknown|1000000000|6|1c:1d:86:8d:0e:d1|1|1|2015-08-27|50272|27|8|3|2015|35|2015|13|57|11|0|0|0|0|0|0|0|0|0|0|0|0|35|32|70|85|16|15|37|32|0|0|0|0|0|0
114|369|5|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|15.4(3)S2|10.114.8.6|Cisco_10.114.8.6|3|GigabitEthernet0/5/1|GigabitEthernet0/5/1@Cisco_10.114.8.6|Unknown|1000000000|6|1c:1d:86:8d:0e:d1|1|1|2015-08-27|50272|27|8|3|2015|35|2015|13|57|11|0|0|0|0|0|0|0|0|0|0|0|0|20|24|78|51|14|18|32|29|0|0|0|0|0|0
